pincode,state_code,state,district,city,locality,office_name,is_remote,confidence,source_url
203108,OY,Oyo,Saki East,Ago-Amodu,Ago-Amodu,Ago-Amodu,true,HIGH,https://zipcodes.ng/saki-east/
203109,OY,Oyo,Saki East,Ago-Amodu,Ago-Amodu,Ago-Amodu,true,HIGH,https://zipcodes.ng/saki-east/
210102,OY,Oyo,Surulere,Surulere,Surulere,Surulere,true,HIGH,https://zipcodes.ng/surulere-2/
210103,OY,Oyo,Surulere,Surulere,Surulere,Surulere,true,HIGH,https://zipcodes.ng/surulere-2/
210104,OY,Oyo,Surulere,Surulere,Surulere,Surulere,true,HIGH,https://zipcodes.ng/surulere-2/
210105,OY,Oyo,Surulere,Surulere,Surulere,Surulere,true,HIGH,https://zipcodes.ng/surulere-2/
210211,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210212,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210213,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210214,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210221,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210222,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210231,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210232,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210241,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210242,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210251,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210252,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210261,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210262,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
210271,OY,Oyo,Ogbomosho North,Sabo,Sabo,Sabo,true,HIGH,https://zipcodes.ng/ogbomosho-north/
211001,OY,Oyo,Oyo West,Ojongbodu,Ojongbodu,Ojongbodu,true,MEDIUM,https://nigeriapostal.com/location/NG-Oyo/Oyo%20West
211003,OY,Oyo,Oyo West,Ojongbodu,Ojongbodu,Ojongbodu,true,MEDIUM,https://nigeriapostal.com/location/NG-Oyo/Oyo%20West
211102,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211103,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211104,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211105,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211106,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211107,OY,Oyo,Afijio,Jobele,Jobele,Jobele,true,HIGH,https://zipcodes.ng/afijio/
211108,OY,Oyo,Atiba,Ofa Meta,Ofa Meta,Ofa Meta,true,HIGH,https://zipcodes.ng/atiba/
211172,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211212,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211213,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211214,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211215,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211221,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211222,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211223,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211224,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211225,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211231,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211232,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211233,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211241,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211242,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211251,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211252,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211261,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211271,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
211273,OY,Oyo,Oyo East,Kosobo,Kosobo,Kosobo,true,MEDIUM,https://zipcodes.ng/oyo-east-west/
212101,OY,Oyo,Irepo,Kisi,Kisi,Kisi,true,HIGH,https://zipcodes.ng/irepo/
212102,OY,Oyo,Olorunsogo,Igbeti,Igbeti,Igbeti,true,HIGH,https://zipcodes.ng/olorunsogo/
212103,OY,Oyo,Orelope,Igboho,Igboho,Igboho,true,HIGH,https://zipcodes.ng/orelope/
212104,OY,Oyo,Orelope,Igboho,Igboho,Igboho,true,HIGH,https://zipcodes.ng/orelope/
220001,OS,Osun,Ife East,Oke Ogbo,Oke Ogbo,Oke Ogbo,true,MEDIUM,https://nigeriapostal.com/location/NG-Osun/Ife%20East
220108,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220109,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220110,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220111,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220112,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220113,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220114,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220115,OS,Osun,Ife South,Ifetedo,Ifetedo,Ifetedo,true,HIGH,https://zipcodes.ng/ife-south/
220211,OS,Osun,Ife Central,Ajebamidele,Ajebamidele,Ajebamidele,true,MEDIUM,https://nigeriapostal.com/location/NG-Osun/Ife%20Central
220212,OS,Osun,Ife Central,Ajebamidele,Ajebamidele,Ajebamidele,true,MEDIUM,https://nigeriapostal.com/location/NG-Osun/Ife%20Central
220311,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
220321,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
220341,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
220351,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
220371,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
220381,OS,Osun,Ife North,Ipetumodu,Ipetumodu,Ipetumodu,true,HIGH,https://zipcodes.ng/ipetumodu/
221101,OS,Osun,Aiyedade,Gbongan,Gbongan,Gbongan,true,HIGH,https://zipcodes.ng/aiyedade/
221102,OS,Osun,Aiyedade,Gbongan,Gbongan,Gbongan,true,HIGH,https://zipcodes.ng/aiyedade/
221103,OS,Osun,Aiyedade,Gbongan,Gbongan,Gbongan,true,HIGH,https://zipcodes.ng/aiyedade/
221104,OS,Osun,Irewole,Ikire,Ikire,Ikire,true,HIGH,https://zipcodes.ng/irewole/
221105,OS,Osun,Isokan,Apomu,Apomu,Apomu,true,HIGH,https://zipcodes.ng/isokan/
221106,OS,Osun,Isokan,Apomu,Apomu,Apomu,true,HIGH,https://zipcodes.ng/isokan/
230102,OS,Osun,Orolu,Ifon-Osun,Ifon-Osun,Ifon-Osun,true,HIGH,https://zipcodes.ng/orolu/
230103,OS,Osun,Irepodun,Ilobu,Ilobu,Ilobu,true,HIGH,https://zipcodes.ng/irepodun/
230104,OS,Osun,Irepodun,Ilobu,Ilobu,Ilobu,true,HIGH,https://zipcodes.ng/irepodun/
230105,OS,Osun,Olorunda,Igbona,Igbona,Igbona,true,HIGH,https://zipcodes.ng/olorunda/
230211,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230212,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230221,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230222,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230231,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230232,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230261,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230262,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230263,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230271,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230281,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230282,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230283,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
230284,OS,Osun,Osogbo,Osogbo,Osogbo,Osogbo,false,MEDIUM,https://zipcodes.ng/oshogbo/
231101,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231102,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231103,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231104,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231105,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231106,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231107,OS,Osun,Odo Otin,Okuku,Okuku,Okuku,true,HIGH,https://zipcodes.ng/odo-otin/
231108,OS,Osun,Ifelodun,Ikirun,Ikirun,Ikirun,true,HIGH,https://zipcodes.ng/ifelodun/
231109,OS,Osun,Ifelodun,Ikirun,Ikirun,Ikirun,true,HIGH,https://zipcodes.ng/ifelodun/
231110,OS,Osun,Ifelodun,Ikirun,Ikirun,Ikirun,true,HIGH,https://zipcodes.ng/ifelodun/
231111,OS,Osun,Ifelodun,Ikirun,Ikirun,Ikirun,true,HIGH,https://zipcodes.ng/ifelodun/
231112,OS,Osun,Boripe,Iragbiji,Iragbiji,Iragbiji,true,HIGH,https://zipcodes.ng/boripe/
231113,OS,Osun,Boripe,Iragbiji,Iragbiji,Iragbiji,true,HIGH,https://zipcodes.ng/boripe/
231114,OS,Osun,Boripe,Iragbiji,Iragbiji,Iragbiji,true,HIGH,https://zipcodes.ng/boripe/
231115,OS,Osun,Boripe,Iragbiji,Iragbiji,Iragbiji,true,HIGH,https://zipcodes.ng/boripe/
231116,OS,Osun,Boluwaduro,Otan Ayegbaju,Otan Ayegbaju,Otan Ayegbaju,true,HIGH,https://zipcodes.ng/boluwaduro/
231117,OS,Osun,Boluwaduro,Otan Ayegbaju,Otan Ayegbaju,Otan Ayegbaju,true,HIGH,https://zipcodes.ng/boluwaduro/
231118,OS,Osun,Boluwaduro,Otan Ayegbaju,Otan Ayegbaju,Otan Ayegbaju,true,HIGH,https://zipcodes.ng/boluwaduro/
231119,OS,Osun,Ifelodun,Ikirun,Ikirun,Ikirun,true,HIGH,https://zipcodes.ng/ifelodun/
232005,OS,Osun,Iwo,Iwo,Iwo,Iwo,true,MEDIUM,https://nigeriapostal.com/location/NG-Osun/Iwo
232015,OS,Osun,Aiyedire,Ile Ogbo,Ile Ogbo,Ile Ogbo,true,HIGH,https://zipcodes.ng/aiyedire/
232105,OS,Osun,Egbedore,Awo,Awo,Awo,true,HIGH,https://zipcodes.ng/egberedore/
232108,OS,Osun,Egbedore,Awo,Awo,Awo,true,HIGH,https://zipcodes.ng/egberedore/
232112,OS,Osun,Ola Oluwa,Bode Osi,Bode Osi,Bode Osi,true,HIGH,https://zipcodes.ng/ola-oluwa/
232113,OS,Osun,Ola Oluwa,Bode Osi,Bode Osi,Bode Osi,true,HIGH,https://zipcodes.ng/ola-oluwa/
232114,OS,Osun,Ola Oluwa,Bode Osi,Bode Osi,Bode Osi,true,HIGH,https://zipcodes.ng/ola-oluwa/
232115,OS,Osun,Ola Oluwa,Bode Osi,Bode Osi,Bode Osi,true,HIGH,https://zipcodes.ng/ola-oluwa/
232116,OS,Osun,Ejigbo,Ejigbo,Ejigbo,Ejigbo,true,HIGH,https://zipcodes.ng/ejigbo-l-g-a-zip-codes/
232117,OS,Osun,Ejigbo,Ejigbo,Ejigbo,Ejigbo,true,HIGH,https://zipcodes.ng/ejigbo-l-g-a-zip-codes/
232118,OS,Osun,Ejigbo,Ejigbo,Ejigbo,Ejigbo,true,HIGH,https://zipcodes.ng/ejigbo-l-g-a-zip-codes/
232119,OS,Osun,Ejigbo,Ejigbo,Ejigbo,Ejigbo,true,HIGH,https://zipcodes.ng/ejigbo-l-g-a-zip-codes/
233110,OS,Osun,Atakumosa East,Iperindo,Iperindo,Iperindo,true,MEDIUM,https://zipcodes.ng/atakunmosa-east/
233111,OS,Osun,Atakumosa East,Iperindo,Iperindo,Iperindo,true,MEDIUM,https://zipcodes.ng/atakunmosa-east/
233112,OS,Osun,Atakumosa East,Iperindo,Iperindo,Iperindo,true,MEDIUM,https://zipcodes.ng/atakunmosa-east/
233113,OS,Osun,Atakumosa East,Iperindo,Iperindo,Iperindo,true,MEDIUM,https://zipcodes.ng/atakunmosa-east/
233114,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233115,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233116,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233117,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233118,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233119,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233120,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233121,OS,Osun,Oriade,Ijebu-Junction,Ijebu-Junction,Ijebu-Junction,true,HIGH,https://zipcodes.ng/oriade/
233122,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233123,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233124,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233125,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233126,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233127,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233128,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233129,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
233130,OS,Osun,Obokun,Ibokun,Ibokun,Ibokun,true,HIGH,https://zipcodes.ng/ibokun/
234101,OS,Osun,Ila,Ila Orangun,Ila Orangun,Ila Orangun,true,HIGH,https://zipcodes.ng/ila/
234102,OS,Osun,Ifedayo,Ifedayo,Ifedayo,Ifedayo,true,HIGH,https://zipcodes.ng/ifedayo/
234103,OS,Osun,Ifedayo,Ifedayo,Ifedayo,Ifedayo,true,HIGH,https://zipcodes.ng/ifedayo/
240005,KW,Kwara,Ilorin West,Oja Oba,Oja Oba,Oja Oba,false,MEDIUM,https://nigeriapostal.com/location/NG-Kwara/Ilorin%20West
240006,KW,Kwara,Ilorin West,Oja Oba,Oja Oba,Oja Oba,false,MEDIUM,https://nigeriapostal.com/location/NG-Kwara/Ilorin%20West
240008,KW,Kwara,Ilorin West,Oja Oba,Oja Oba,Oja Oba,false,MEDIUM,https://nigeriapostal.com/location/NG-Kwara/Ilorin%20West
240104,KW,Kwara,Asa,Afon,Afon,Afon,true,HIGH,https://zipcodes.ng/asa/
240105,KW,Kwara,Asa,Afon,Afon,Afon,true,HIGH,https://zipcodes.ng/asa/
240106,KW,Kwara,Asa,Afon,Afon,Afon,true,HIGH,https://zipcodes.ng/asa/
240213,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240221,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240222,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240223,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240231,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240232,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240241,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240242,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240243,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240244,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240251,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240271,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240272,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
240281,KW,Kwara,Ilorin East,Oke-Oyi,Oke-Oyi,Oke-Oyi,false,MEDIUM,https://zipcodes.ng/ilorin-east-west-south/
241101,KW,Kwara,Moro,Bode-Saadu,Bode-Saadu,Bode-Saadu,true,HIGH,https://zipcodes.ng/moro/
241102,KW,Kwara,Moro,Bode-Saadu,Bode-Saadu,Bode-Saadu,true,HIGH,https://zipcodes.ng/moro/
241103,KW,Kwara,Moro,Bode-Saadu,Bode-Saadu,Bode-Saadu,true,HIGH,https://zipcodes.ng/moro/
241104,KW,Kwara,Moro,Bode-Saadu,Bode-Saadu,Bode-Saadu,true,HIGH,https://zipcodes.ng/moro/
241105,KW,Kwara,Moro,Bode-Saadu,Bode-Saadu,Bode-Saadu,true,HIGH,https://zipcodes.ng/moro/
242101,KW,Kwara,Kaiama,Kaiama,Kaiama,Kaiama,true,HIGH,https://zipcodes.ng/kaiama/
242102,KW,Kwara,Kaiama,Kaiama,Kaiama,Kaiama,true,HIGH,https://zipcodes.ng/kaiama/
242103,KW,Kwara,Kaiama,Kaiama,Kaiama,Kaiama,true,HIGH,https://zipcodes.ng/kaiama/
242104,KW,Kwara,Kaiama,Kaiama,Kaiama,Kaiama,true,HIGH,https://zipcodes.ng/kaiama/
242105,KW,Kwara,Kaiama,Kaiama,Kaiama,Kaiama,true,HIGH,https://zipcodes.ng/kaiama/
243101,KW,Kwara,Edu,Lafiagi,Lafiagi,Lafiagi,true,HIGH,https://zipcodes.ng/edu/
243102,KW,Kwara,Edu,Lafiagi,Lafiagi,Lafiagi,true,HIGH,https://zipcodes.ng/edu/
243103,KW,Kwara,Edu,Lafiagi,Lafiagi,Lafiagi,true,HIGH,https://zipcodes.ng/edu/
243104,KW,Kwara,Pategi,Pategi,Pategi,Pategi,true,HIGH,https://zipcodes.ng/pategi/
243105,KW,Kwara,Pategi,Pategi,Pategi,Pategi,true,HIGH,https://zipcodes.ng/pategi/
243106,KW,Kwara,Pategi,Pategi,Pategi,Pategi,true,HIGH,https://zipcodes.ng/pategi/
250101,KW,Kwara,Offa,Offa,Offa,Offa,true,HIGH,https://zipcodes.ng/offa/
250102,KW,Kwara,Oyun,Ilemona,Ilemona,Ilemona,true,HIGH,https://zipcodes.ng/oyun/
250103,KW,Kwara,Oyun,Ilemona,Ilemona,Ilemona,true,HIGH,https://zipcodes.ng/oyun/
251105,KW,Kwara,Isin,Owu-Isin,Owu-Isin,Owu-Isin,true,HIGH,https://zipcodes.ng/isin-l-g-a-zip-code/
251106,KW,Kwara,Isin,Owu-Isin,Owu-Isin,Owu-Isin,true,HIGH,https://zipcodes.ng/isin-l-g-a-zip-code/
252101,KW,Kwara,Oke-Ero,Ilofa,Ilofa,Ilofa,true,HIGH,https://zipcodes.ng/oke-ero/
252102,KW,Kwara,Oke-Ero,Ilofa,Ilofa,Ilofa,true,HIGH,https://zipcodes.ng/oke-ero/
252103,KW,Kwara,Oke-Ero,Ilofa,Ilofa,Ilofa,true,HIGH,https://zipcodes.ng/oke-ero/
252104,KW,Kwara,Ekiti,Araromi Opin,Araromi Opin,Araromi Opin,true,HIGH,https://zipcodes.ng/ekiti/
252105,KW,Kwara,Ekiti,Araromi Opin,Araromi Opin,Araromi Opin,true,HIGH,https://zipcodes.ng/ekiti/
260101,KO,Kogi,Lokoja,Lokoja,Lokoja,Lokoja,false,HIGH,https://zipcodes.ng/lokoja/
260102,KO,Kogi,Lokoja,Lokoja,Lokoja,Lokoja,false,HIGH,https://zipcodes.ng/lokoja/
260103,KO,Kogi,Lokoja,Lokoja,Lokoja,Lokoja,false,HIGH,https://zipcodes.ng/lokoja/
260104,KO,Kogi,Lokoja,Lokoja,Lokoja,Lokoja,false,HIGH,https://zipcodes.ng/lokoja/
260105,KO,Kogi,Kogi,Koton Karfe,Koton Karfe,Koton Karfe,true,HIGH,https://zipcodes.ng/kogi/
261101,KO,Kogi,Kabba/Bunu,Kabba,Kabba,Kabba,true,HIGH,https://zipcodes.ng/kabba-bunu/
261102,KO,Kogi,Kabba/Bunu,Kabba,Kabba,Kabba,true,HIGH,https://zipcodes.ng/kabba-bunu/
261103,KO,Kogi,Ijumu,Ayere,Ayere,Ayere,true,HIGH,https://zipcodes.ng/ijumu/
262101,KO,Kogi,Yagba East,Isanlu,Isanlu,Isanlu,true,HIGH,https://zipcodes.ng/yagba-east/
262102,KO,Kogi,Yagba East,Isanlu,Isanlu,Isanlu,true,HIGH,https://zipcodes.ng/yagba-east/
262103,KO,Kogi,Yagba West,Odo-Ere,Odo-Ere,Odo-Ere,true,HIGH,https://zipcodes.ng/yagba-west/
263101,KO,Kogi,Okene,Okene,Okene,Okene,true,HIGH,https://zipcodes.ng/okene/
263102,KO,Kogi,Okene,Okene,Okene,Okene,true,HIGH,https://zipcodes.ng/okene/
263103,KO,Kogi,Ogori/Magongo,Ogori,Ogori,Ogori,true,HIGH,https://zipcodes.ng/ogori-magongo/
263104,KO,Kogi,Ajaokuta,Ajaokuta,Ajaokuta,Ajaokuta,true,HIGH,https://zipcodes.ng/ajaokuta/
263105,KO,Kogi,Ajaokuta,Ajaokuta,Ajaokuta,Ajaokuta,true,HIGH,https://zipcodes.ng/ajaokuta/
263106,KO,Kogi,Ajaokuta,Ajaokuta,Ajaokuta,Ajaokuta,true,HIGH,https://zipcodes.ng/ajaokuta/
264101,KO,Kogi,Okehi,Obangede,Obangede,Obangede,true,HIGH,https://zipcodes.ng/okehi/
264102,KO,Kogi,Okehi,Obangede,Obangede,Obangede,true,HIGH,https://zipcodes.ng/okehi/
264103,KO,Kogi,Adavi,Ogaminana,Ogaminana,Ogaminana,true,HIGH,https://zipcodes.ng/adavi-l-g-a-zip-codes/
270101,KO,Kogi,Ankpa,Ankpa,Ankpa,Ankpa,true,HIGH,https://zipcodes.ng/ankpa/
270102,KO,Kogi,Ankpa,Ankpa,Ankpa,Ankpa,true,HIGH,https://zipcodes.ng/ankpa/
270103,KO,Kogi,Ankpa,Ankpa,Ankpa,Ankpa,true,HIGH,https://zipcodes.ng/ankpa/
270104,KO,Kogi,Omala,Abejukolo,Abejukolo,Abejukolo,true,HIGH,https://zipcodes.ng/omala/
270105,KO,Kogi,Omala,Abejukolo,Abejukolo,Abejukolo,true,HIGH,https://zipcodes.ng/omala/
